"","ID","ID-IC","Name","State-District","Long","Lat","1901","1911","1921","1931","1941","1951","1961","1981","1991","2001","2011"
"2140","San13639","San1911","Sandelerbil","19_11",88.984141,22.443427,NA,NA,NA,NA,NA,NA,11527,18517,20303,22777,25918
"2141","Jam7423","Jam2410","Jamjodhpur","24_10",70.033655,21.902077,NA,NA,NA,NA,NA,NA,12757,18760,20615,22661,25892
"2142","Chu16755","Chu1306","Chumukedima","13_06",93.780942,25.806667,NA,NA,NA,NA,NA,NA,NA,NA,NA,16504,25885
"2143","Dhr7755","Dhr2410","Dhrol","24_10",70.41699,22.566719,NA,NA,NA,NA,NA,NA,11299,16376,17058,23628,25883
"2144","Vel1684","Vel322","Vellad","32_02",75.4631885995,12.1676694851999,NA,NA,NA,NA,NA,NA,18326,24765,25797,27917,25875
"2145","Mad16795","Mad1005","Madhepur","10_05",86.380099,26.178034,NA,NA,NA,NA,NA,NA,11571,13775,15497,21890,25831
"2146","And897","And3314","AndankoilEast","33_14",78.03263,10.961328,NA,NA,NA,NA,NA,NA,NA,NA,11352,16792,25817
"2147","Kar2227","Kar2916","Karkal","29_16",74.995826,13.215862,NA,NA,NA,NA,NA,13900,15742,20713,24108,25116,25800
"2148","Dar6248","Dar2714","Darwha","27_14",77.768283,20.310035,NA,NA,NA,NA,NA,10100,13445,19772,23902,23366,25791
"2149","Chh7567","Chh2419","ChhotaUdaipur","24_19",74.011818,22.303322,NA,NA,NA,NA,NA,NA,11358,15775,19006,23211,25787
"2150","Ras13598","Ras1918","Rashkhali","19_18",88.347099,22.341486,NA,NA,NA,NA,NA,NA,NA,16178,16919,21246,25715
"2151","Kal5470","Kal2729","Kalamb","27_29",76.0228,18.5763,NA,NA,NA,NA,NA,NA,NA,19504,20833,23022,25713
"2152","Sei306","Sei3326","Seithur","33_26",77.486726,9.391031,14400,14300,11800,NA,15400,10600,NA,13171,14863,23390,25702
"2153","Saf9837","Saf926","Safipur","09_26",80.345118,26.738267,NA,NA,NA,NA,NA,NA,NA,13728,16951,22378,25688
"2154","Jev4398","Jev2904","Jevargi","29_04",76.773053,17.013904,NA,NA,NA,NA,NA,NA,11870,15827,17392,19179,25686
"2155","Van1408","Van324","Vanimel","32_04",75.7712320516999,11.7753456042,NA,NA,NA,NA,NA,NA,11272,19775,20629,23368,25680
"2156","Sil14950","Sil1027","Silao","10_27",85.427781,25.08194,NA,NA,NA,NA,NA,NA,NA,13503,16283,20177,25674
"2157","Sil18358","Sil2709","Silapathar","27_09",79.327059,21.395574,NA,NA,NA,NA,NA,NA,11726,16752,18013,22516,25662
"2158","Kar13114","Kar304","Kartarpur","03_04",75.498238,31.43957,10900,NA,NA,NA,12200,11300,15830,20038,21093,25157,25662
"2159","Mar18283","Mar1817","Mariani","18_17",94.314914,26.658174,NA,NA,NA,NA,NA,NA,16329,26165,27318,27663,25661
"2160","Dak7859","Dak1036","Dakor","10_36",85.4183,24.8402,NA,NA,NA,NA,10200,10600,11577,18376,20418,25205,25658
"2161","Vad4347","Vad2734","VadgaonKasba","27_34",74.312,16.8358,NA,NA,NA,NA,NA,NA,NA,14430,19087,22758,25651
"2162","Cha6945","Cha2127","Chandili","21_27",83.4225,19.2481,NA,NA,NA,NA,NA,NA,17264,20218,21210,24653,25638
"2163","Sai11507","Sai305","Sainthal","03_05",75.652772,31.814376,NA,NA,NA,NA,NA,NA,NA,13193,15701,20114,25637
"2164","Bal620","Bal2119","Balakrishnapuram","21_19",84.814716,19.69247,NA,NA,NA,NA,NA,NA,NA,NA,NA,19568,25627
"2165","Las6240","Las2720","Lasalgaon","27_20",74.235223,20.144404,NA,NA,NA,NA,NA,NA,NA,13819,15491,19746,25620
"2166","Val1561","Val3307","Valavanur","33_07",79.579279,11.920813,NA,NA,NA,NA,NA,NA,NA,NA,11026,20121,25607
"2167","Raj14217","Raj1602","Rajarbag","16_02",91.543789,23.523826,NA,NA,NA,NA,NA,NA,16955,23810,25900,30297,25591
"2168","Khe7906","Khe2416","Kheda","24_16",72.684856,22.751754,10400,NA,NA,NA,NA,NA,12134,20920,21792,24136,25575
"2169","Put2500","Put2822","Puttaparthi","28_22",77.810998,14.167666,NA,NA,NA,NA,NA,NA,NA,NA,10864,19453,25570
"2170","Rag14040","Rag1914","Raghunathpur","19_14",86.673454,23.539477,NA,NA,NA,NA,NA,NA,10572,18228,19187,21932,25561
"2171","Vis314","Vis3326","Viswanatham","33_26",77.824404,9.429897,NA,NA,NA,NA,NA,NA,11118,18227,19962,22154,25555
"2172","Kam2945","Kam2912","Kamalapuram","29_12",76.4776999999999,15.3035,NA,NA,NA,NA,NA,NA,15202,17474,20451,21830,25552
"2173","Ton13699","Ton1918","Tona","19_18",88.5694,22.6028,NA,NA,NA,NA,NA,NA,NA,15157,15672,21933,25551
"2174","Aun17117","Aun1005","AunsiBabhangawan","10_05",85.940568,26.318498,NA,NA,NA,NA,NA,NA,NA,14248,16050,21556,25535
"2175","Mam1128","Mam325","Mambad","32_05",76.1825092954999,11.2477480865,NA,NA,NA,NA,NA,NA,NA,15740,17489,23006,25521
"2176","Ind5215","Ind2725","Indapur","27_25",75.027842,18.112571,NA,NA,NA,NA,NA,NA,NA,NA,12014,21592,25515
"2177","Bhe11716","Bhe1914","Bhensia","19_14",85.9765,23.3639,NA,NA,NA,NA,NA,NA,NA,NA,NA,17872,25502
"2178","Usi15370","Usi965","Usia","09_65",83.707,25.431,NA,NA,NA,NA,NA,NA,NA,14936,16358,20421,25493
"2179","Sil637","Sil3313","Silapadi","33_13",78.008604,10.400225,NA,NA,NA,NA,NA,NA,NA,16875,21686,24253,25493
"2180","Nar2253","Nar2823","Narayanavanam","28_23",79.588816,13.424114,NA,NA,NA,NA,NA,NA,NA,NA,NA,10899,25480
"2181","Har1531","Har3305","Harur","33_05",78.478982,12.053616,NA,NA,NA,NA,NA,NA,NA,16334,19822,21523,25469
"2182","Mad651","Mad3321","Madukkur","33_21",79.394558,10.495513,NA,NA,NA,NA,NA,NA,15544,21475,24597,24690,25453
"2183","Mul6156","Mul2713","Mul","27_13",79.675555,20.064396,NA,NA,NA,NA,NA,NA,NA,13010,18008,22330,25449
"2184","Pau12658","Pau506","Pauri","05_06",78.775943,30.148572,NA,NA,NA,NA,NA,NA,NA,18969,20397,24743,25440
"2185","Gok4016","Gok2734","GokulShirgaon","27_34",74.2783,16.6416,NA,NA,NA,NA,NA,NA,NA,12612,13669,20545,25428
"2186","Dor12997","Dor309","Doraha","03_09",76.0368,30.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,18986,25424
"2187","Kut782","Kut1009","Kuthanallur","10_09",87.116494,25.885134,NA,NA,NA,NA,NA,NA,15547,19434,21870,22995,25423
"2188","Tet18261","Tet954","TetriBazar","09_54",83.085125,27.280837,NA,NA,NA,NA,NA,NA,NA,16045,18973,24149,25422
"2189","Kha7613","Kha2323","Khategaon","23_23",76.907,22.5946,NA,NA,NA,NA,NA,NA,10235,14416,15670,21019,25413
"2190","Eda78","Eda3330","Edaikodu","33_30",77.21472,8.341923,NA,NA,NA,NA,NA,NA,NA,16346,16511,23453,25378
"2191","Era41002000","Era3210","Erattupetta","32_10",76.76667,9.683333,NA,NA,NA,NA,NA,NA,NA,NA,21300,29700,25378
"2192","Ban7051","Ban2112","Banki","21_12",85.529536,20.378322,NA,NA,NA,NA,NA,NA,13539,18734,20755,22762,25356
"2193","Cha6274","Cha2720","Chandvad","27_20",74.24377,20.329081,NA,NA,NA,NA,NA,NA,NA,16025,16693,18557,25341
"2194","Jan17413","Jan1004","JanakpurRoad","10_04",85.701985,26.471743,NA,NA,NA,NA,NA,NA,10202,13616,16013,21789,25340
"2195","Kud9574","Kud949","Kudwar","09_49",81.978469,26.346666,NA,NA,NA,NA,NA,NA,10780,16045,18090,21726,25339
"2196","juin-81","juin-25","Junnar","27_25",73.875059,19.20825,NA,NA,NA,NA,10000,11700,NA,18311,21416,24741,25315
"2197","Maj9610","Maj926","MajharaPiparEhatmali","09_26",80.4312,26.44928,NA,NA,NA,NA,NA,NA,NA,10837,12315,16720,25310
"2198","Chi4963","Chi2905","Chitgoppa","29_05",77.2176,17.6998,NA,NA,NA,NA,NA,11000,NA,17366,18090,24419,25298
"2199","Naz13548","Naz1918","Nazra","19_18",88.278027,22.216783,NA,NA,NA,NA,NA,NA,13024,24173,26170,20560,25294
"2200","Bha9142","Bha944","Bharwari","09_44",81.4938,25.5602,NA,NA,NA,NA,NA,NA,19248,37173,40748,21567,25292
"2201","Kar16672","Kar1014","Karanpur","10_14",85.454764,26.170963,NA,NA,NA,NA,NA,NA,NA,NA,NA,19020,25270
"2202","Bab7387","Bab2413","Babra","24_13",71.304226,21.84629,NA,NA,NA,NA,NA,NA,NA,14189,15257,19071,25270
"2203","Che41110000","Che3211","Chengannur","32_11",76.61667,9.316667,NA,10800,12600,14600,22300,40800,24400,24900,25900,25400,25262
"2204","Mal18160","Mal1902","Mal","19_02",88.744593,26.864721,NA,NA,NA,NA,NA,NA,NA,15296,20395,23218,25218
"2205","Jog8776","Jog970","Jogaeal","09_70",82.850618,24.51398,NA,NA,NA,NA,NA,NA,NA,NA,11538,17057,25215
"2206","Gho17978","Gho1002","GhorasahanurfKotwa","10_02",85.13072,26.82428,NA,NA,NA,NA,NA,NA,NA,14133,15619,21552,25207
"2207","Bha12992","Bha310","BhaghaPurana","03_10",75.097776,30.684843,NA,NA,NA,NA,NA,NA,NA,14289,17287,21596,25206
"2208","Ser12231","Ser903","SerBasuChand","09_03",78.737986,29.390133,NA,NA,NA,NA,NA,NA,NA,12607,16835,20928,25204
"2209","Chi6776","Chi2709","Chicholi","27_09",79.113378,21.274306,NA,NA,NA,NA,NA,NA,13211,19953,21978,24481,25197
"2210","The432","The3325","Thevaram","33_25",77.279455,9.894648,NA,NA,NA,13700,NA,10500,12912,27089,31472,22843,25195
"2211","Uth1859","Uth3303","Uthiramerur","33_03",79.759353,12.61621,10500,12700,10700,11200,12200,12200,NA,15501,20602,23656,25194
"2212","Das13150","Das920","Dasua","09_20",79.569622,28.52884,NA,NA,NA,NA,NA,NA,10260,14657,18351,20114,25192
"2213","Pao12848","Pao210","PaontaSahib","02_10",77.621453,30.437796,NA,NA,NA,NA,NA,NA,NA,12018,13207,19090,25183
"2214","Tir6832","Tir2711","Tirora","27_11",79.931343,21.407354,NA,NA,NA,NA,NA,NA,12178,18452,20509,22529,25181
"2215","Ika10636","Ika951","Ikauna","09_51",81.969538,27.531104,NA,NA,NA,NA,NA,NA,NA,13412,14467,20164,25159
"2216","Sha12360","Sha902","Shahbudinpur","09_02",77.690061,29.505498,NA,NA,NA,NA,NA,NA,NA,NA,NA,10164,25157
"2217","Raj5800","Raj2725","Rajgurunagar","27_25",73.88306,18.852774,NA,NA,NA,NA,NA,NA,NA,10470,11288,17636,25146
"2218","Sai7017","Sai1508","Saiha","15_08",92.979507,22.490271,NA,NA,NA,NA,NA,NA,NA,13122,13669,19826,25110
"2219","Chi1390","Chi3307","Chinnasalem","33_07",78.881197,11.635274,NA,NA,NA,NA,NA,10670,11748,17026,19121,19516,25106
"2220","Kha13406","Kha2204","Kharsia","22_04",83.1041,21.9918,NA,NA,NA,NA,NA,NA,11749,16956,19021,22375,25092
"2221","Man8978","Man831","Mangrol","08_31",76.5107659918,25.3329114701999,NA,NA,NA,NA,NA,NA,12064,15874,16957,21842,25073
"2222","Shr1788","Shr2922","Shrirangapattana","29_22",76.685579,12.422046,NA,NA,NA,NA,NA,10500,13059,18137,21905,23729,25061
"2223","Kha11803","Kha68","Kharkhoda","06_08",76.9097218689999,28.8774982877,NA,NA,NA,NA,NA,NA,NA,12625,13151,18763,25051
"2224","Soh7658","Soh604","Sohagpur","06_04",77.04701,29.994071,NA,NA,NA,NA,NA,NA,11079,17869,18614,22339,25040
"2225","Jha16671","Jha1014","Jhapaha","10_14",85.403328,26.19373,NA,NA,NA,NA,NA,NA,NA,11760,13123,17781,25030
"2226","Bar9024","Bar936","BaruaSagar","09_36",78.731591,25.372677,NA,NA,NA,NA,NA,NA,13500,18000,18783,22090,25028
"2227","Kan3983","Kan2814","Kandikuppa","28_14",82.204336,16.592465,NA,NA,NA,NA,NA,NA,13134,21748,23818,25039,25008
"2228","Att3991","Att2815","Attili","28_15",81.605032,16.688488,NA,NA,NA,NA,NA,NA,13257,21732,24637,24531,25004
"2229","Khe8523","Khe2405","Khedbrahma","24_05",73.045931,24.029638,NA,NA,NA,NA,NA,NA,NA,14646,17231,25556,25001
"2230","Man222","Man3213","Mancode","32_13",76.8983,9.12332999999999,NA,NA,NA,NA,NA,NA,NA,15212,17951,24701,24988
"2231","Sad12701","Sad801","Sadulshahar","08_01",74.176599,29.906239,NA,NA,NA,NA,NA,NA,NA,16817,17702,22326,24980
"2232","Sid10454","Sid924","Sidhauli","09_24",80.835198,27.282999,NA,NA,NA,NA,NA,NA,NA,13659,13797,19539,24976
"2233","Ahr14682","Ahr969","Ahraura","09_69",83.033689,25.018401,11400,NA,NA,NA,11600,NA,11853,16694,18549,23142,24967
"2234","Gaj5032","Gaj2804","Gajwel","28_04",78.68259,17.845694,NA,NA,NA,NA,NA,NA,NA,13697,14268,20613,24961
"2235","Dev1353","Dev3311","Devarshola","33_11",76.432557,11.543523,NA,NA,NA,NA,NA,NA,11543,19564,19762,23164,24954
"2236","Mun2870","Mun2908","Mundargi","29_08",75.8855,15.2066,NA,NA,NA,NA,NA,NA,NA,13617,16542,20363,24919
"2237","Mac13028","Mac309","Machhiwara","03_09",76.2016,30.9154,NA,NA,NA,NA,NA,NA,NA,12741,13554,18364,24916
"2238","Nai7374","Nai2342","Nainpur","23_42",80.107803,22.430342,NA,NA,NA,NA,NA,NA,12314,17846,20209,21760,24914
"2239","Tar8137","Tar2321","Tarana","23_21",76.0428,23.3322,NA,NA,NA,NA,NA,NA,11561,15837,18187,21453,24908
"2240","Sak6646","Sak2710","Sakoli","27_10",79.98799,21.083694,NA,NA,NA,NA,NA,NA,NA,15219,19699,22957,24890
"2241","Amb888","Amb326","Ambalapara-II","32_06",76.3654106062,10.8397232478,NA,NA,NA,NA,NA,NA,11926,16797,19960,22551,24889
"2242","Sew11822","Sew907","Sewalkhas","09_07",77.528104,28.938576,NA,NA,NA,NA,NA,NA,NA,13826,14402,18451,24882
"2243","Kus3091","Kus2907","Kushtagi","29_07",76.1952,15.7541,NA,NA,NA,NA,NA,NA,NA,11781,14652,21183,24878
"2244","Chu14105","Chu2014","Churi","20_14",85.0256,23.6735,NA,NA,NA,NA,NA,NA,11921,17277,19633,25222,24876
"2245","Vel928","Vel3312","Vellalur","33_12",77.026,10.976,NA,NA,NA,NA,NA,NA,NA,13843,15389,17340,24872
"2246","Chh6951","Chh2119","Chhatrapur","21_19",84.9825,19.357,NA,NA,NA,NA,NA,NA,12758,19041,20306,22477,24872
"2247","Kal40205000","Kal3202","Kalliasseri","32_02",75.28333,12,NA,NA,NA,NA,NA,NA,NA,20700,25100,28100,24868
"2248","Sri2080","Sri3303","Sriperumbudur","33_03",79.946094,12.958193,NA,NA,NA,NA,NA,NA,NA,12567,13091,16156,24864
"2249","Gan15302","Gan2009","GangaParshad","20_09",87.594649,25.25257,NA,NA,NA,NA,NA,NA,12047,14692,14840,21035,24844
"2250","Kan5744","Kan2715","Kandhar","27_15",77.192407,18.87285,NA,NA,NA,NA,NA,NA,NA,12137,16639,20772,24843
"2251","Fal9061","Fal820","Falna","08_20",73.237344,25.236943,NA,NA,NA,NA,NA,NA,11535,14980,15768,21024,24839
"2252","Gho6117","Gho2720","GhotiBudruk","27_20",73.628409,19.715978,NA,NA,NA,NA,NA,NA,11624,14714,15717,20206,24838
"2253","Kut408","Kut328","Kuttampuzha","32_08",76.7436759192,10.1606200251,NA,NA,NA,NA,NA,NA,14229,21891,23043,25436,24799
"2254","Par7118","Par2108","Parikhi","21_08",87.049773,21.470382,NA,NA,NA,NA,NA,NA,11362,16637,17527,22237,24794
"2255","Khe10386","Khe806","Kherli","08_06",77.0389,27.2008,NA,NA,NA,NA,NA,NA,NA,15397,17087,21514,24793
"2256","Kal6003","Kal2716","Kalamnuri","27_16",77.310863,19.673763,NA,NA,NA,NA,NA,NA,NA,11845,15764,20632,24784
"2257","Jig1977","Jig2725","Jigani","27_25",73.639673,18.739913,NA,NA,NA,NA,NA,NA,NA,NA,NA,11364,24771
"2258","Ila342","Ila2906","Ilayangudi","29_06",76.444872,16.012879,NA,NA,NA,NA,NA,NA,NA,15276,16604,19116,24767
"2259","Gos17620","Gos1801","Gossaigaon","18_01",89.97162,26.450979,NA,NA,NA,NA,NA,NA,NA,17527,18307,27511,24760
"2260","Fer10915","Fer618","FerozepurJhirka","06_18",76.944174,27.788319,NA,NA,NA,NA,NA,NA,NA,10799,12413,17755,24750
"2261","Tij11034","Tij806","Tijara","08_06",76.854164,27.934082,NA,NA,NA,NA,NA,NA,NA,14167,15399,19921,24747
"2262","Kal17242","Kal2004","Kaleyanpur","20_04",85.369404,23.682742,NA,NA,NA,NA,NA,NA,NA,14995,17297,21129,24735
"2263","Pun11013","Pun618","Punahana","06_18",77.203961,27.864318,NA,NA,NA,NA,NA,NA,NA,NA,NA,13179,24734
"2264","Bun9369","Bun2014","Bundu","20_14",85.5928,23.1602,NA,NA,NA,NA,NA,NA,12047,16847,18336,21907,24726
"2265","Bam13656","Bam1918","Bamunia","19_18",88.565394,22.507591,NA,NA,NA,NA,NA,NA,NA,13361,22878,20457,24689
"2266","Moh10451","Moh929","Mohammadabad","09_29",79.4334313126999,27.3086087396999,NA,NA,NA,NA,NA,NA,NA,13213,15450,20600,24687
"2267","Hin6976","Hin2119","Hinjilicut","21_19",84.7414,19.4862,NA,NA,NA,NA,NA,NA,10351,16969,17676,21347,24671
"2268","Dam7453","Dam2343","Damua","23_43",78.4768,22.1948,NA,NA,NA,NA,NA,NA,12466,15019,15809,15857,24663
"2269","Pas18361","Pas1208","Pasighat","12_08",95.323881,28.06563,NA,NA,NA,NA,NA,NA,NA,13468,14639,21965,24656
"2270","Nan1458","Nan3308","Nangavalli","33_08",77.891448,11.760751,NA,NA,NA,NA,NA,NA,10483,23143,25318,22778,24643
"2271","Sha8553","Sha1006","Shamgarh","10_06",86.846917,26.310414,NA,NA,NA,NA,NA,NA,NA,14017,17556,21507,24637
"2272","Rat7389","Rat2207","Ratanpur","22_07",82.169039,22.286589,NA,NA,NA,NA,NA,NA,10287,15587,16069,19839,24636
"2273","Kod14588","Kod2005","Kodarma","20_05",85.593986,24.46765,NA,NA,NA,NA,NA,NA,NA,10891,12664,17246,24633
"2274","Kes9035","Kes823","Keshoraipatan","08_23",75.938568,25.290769,NA,NA,NA,NA,NA,NA,NA,11448,15748,21163,24627
"2275","Nav3047","Nav2909","Navalgund","29_09",75.3528,15.5563,NA,NA,NA,NA,NA,NA,NA,15758,19438,22202,24613
"2276","Jot15079","Jot1906","JotBasanta","19_06",88.096509,25.081807,NA,NA,NA,NA,NA,NA,NA,14128,15432,20056,24602
"2277","Pal4436","Pal2814","Palacharla","28_14",81.82355,17.040451,NA,NA,NA,NA,NA,NA,NA,12507,13360,20182,24593
"2278","Gor2420","Gor2822","Gorantla","28_22",77.770413,13.984438,NA,NA,NA,NA,NA,NA,NA,13471,14032,20515,24586
"2279","Thi372","Thi3323","Thirupuvanam","33_23",78.258166,9.82587,NA,NA,NA,NA,NA,NA,NA,11810,12820,21589,24554
"2280","Pol5513","Pol2814","Polekurru","28_14",82.233768,16.788694,NA,NA,NA,NA,NA,NA,12739,19013,19840,22870,24550
"2281","Beo7147","Beo2316","Beohari","23_16",81.379354,24.02469,NA,NA,NA,NA,NA,NA,NA,13568,15245,20010,24545
"2282","Dev13570","Dev1918","DevisAbad","19_18",88.555306,22.304722,NA,NA,NA,NA,NA,NA,NA,14416,15810,19560,24530
"2283","Dob17403","Dob949","Doboka","09_49",81.618827,26.457465,NA,NA,NA,NA,NA,NA,NA,15184,16229,20578,24509
"2284","Kat9678","Kat949","Kathaura","09_49",81.551177,26.493043,NA,NA,NA,NA,NA,NA,NA,12840,14410,23327,24489
"2285","Ujh11536","Ujh906","Ujhari","09_06",78.3568,28.6616,NA,NA,NA,NA,NA,NA,NA,11453,14125,18721,24488
"2286","Tul18324","Tul952","Tulsipur","09_52",82.4184,27.5354,NA,NA,NA,NA,NA,NA,NA,13573,18098,21243,24488
"2287","Kha8739","Kha2309","Khajuraho","23_09",79.9266,24.8517,NA,NA,NA,NA,NA,NA,NA,NA,NA,19286,24481
"2288","Vai41003000","Vai3210","Vaikom","32_10",76.4,9.766666,NA,11300,13900,15300,15700,17500,20000,21100,21800,22600,24481
"2289","Pur9672","Pur926","Purwa","09_26",80.77339,26.458217,NA,NA,NA,NA,NA,NA,10512,15235,18558,21271,24467
"2290","Doo18356","Doo1814","DoomDooma","18_14",95.55914,27.567123,NA,NA,NA,NA,NA,NA,NA,16482,16871,22195,24445
"2291","Bas17596","Bas105","Basopatti","10_05",86.0053342646999,26.5784634791,NA,NA,NA,NA,NA,NA,NA,13950,14684,18794,24424
"2292","Bho6226","Bho2718","Bhokardan","27_18",75.769237,20.258903,NA,NA,NA,NA,NA,NA,NA,13030,13918,16950,24416
"2293","Nim7027","Nim2118","Nimapada","21_18",86.004483,20.055702,NA,NA,NA,NA,NA,NA,NA,16644,17376,21606,24415
"2294","Mah7467","Mah2327","Maheshwar","23_27",75.587502,22.175486,NA,NA,NA,NA,NA,NA,NA,11566,15345,19649,24411
"2295","Asw4587","Asw2810","Aswaraopeta","28_10",81.132237,17.245166,NA,NA,NA,NA,NA,NA,NA,14137,15708,20569,24405
"2296","Unc9325","Unc928","UnchaHarDehat","09_28",81.291896,25.906907,NA,NA,NA,NA,NA,NA,NA,13453,14888,22232,24398
"2297","Man16061","Man1017","Manjhi","10_17",84.5819,25.8397,NA,NA,NA,NA,NA,NA,NA,13482,15541,20583,24387
"2298","Siw9317","Siw817","Siwana","08_17",72.4193,25.6492,NA,NA,NA,NA,NA,NA,NA,NA,NA,21155,24387
"2299","Kav1791","Kav3305","Kaveripattinam","33_05",78.216416,12.420472,NA,NA,NA,NA,NA,NA,11835,19692,21555,22420,24367
"2300","Sun13091","Sun205","Sundarnagar","02_05",76.905973,31.535755,NA,NA,NA,NA,NA,NA,NA,18765,20397,23986,24344
"2301","Kha8988","Kha936","Khailar","09_36",78.53208,25.341368,NA,NA,NA,NA,NA,NA,NA,10315,12187,18358,24333
"2302","Wil15895","Wil1702","Williamnagar","17_02",90.604625,25.511141,NA,NA,NA,NA,NA,NA,NA,13001,13685,18247,24329
"2303","Jhi12405","Jhi902","Jhinjhana","09_02",77.2245,29.5222,NA,NA,NA,NA,NA,NA,NA,11567,14521,20765,24314
"2304","Jag2205","Jag3301","Jaganathapuram","33_01",80.163397,13.238178,NA,NA,NA,NA,NA,NA,10153,15209,16767,19625,24303
"2305","Bas16383","Bas1014","Basatpur","10_14",85.0612033142,26.0332378409999,NA,NA,NA,NA,NA,NA,NA,13555,15032,18812,24301
"2306","Mah16626","Mah1016","Maharajganj","10_16",84.502405,26.110684,NA,NA,NA,NA,NA,NA,NA,16070,17165,20860,24282
"2307","Kol14493","Kol1502","Kolasib","15_02",92.677318,24.227044,NA,NA,NA,NA,NA,NA,NA,13212,13482,19008,24272
"2308","Nyo11563","Nyo921","NyoriaHusainpur","09_21",79.893988,28.736527,NA,NA,NA,NA,NA,NA,NA,14440,16675,21901,24269
"2309","Kai8850","Kai830","Kaithoon","08_30",75.970834,25.125861,NA,NA,NA,NA,NA,NA,NA,12754,16040,20372,24260
"2310","Byr1683","Byr2926","Byrapura","29_26",76.900019,12.213802,NA,NA,NA,NA,NA,NA,NA,19261,20682,22022,24256
"2311","Den1819","Den820","Denkanikottai","08_20",73.9382,26.2046,NA,NA,NA,NA,NA,11300,NA,15772,17143,19328,24252
"2312","Hal2954","Hal2910","Haliyal","29_10",74.7653,15.3317,NA,NA,NA,NA,NA,NA,12054,15655,18005,20653,24238
"2313","Ukl12412","Ukl612","Uklanamandi","06_12",75.87814,29.510478,NA,NA,NA,NA,NA,NA,11173,16867,17435,21154,24238
"2314","Vad39","Vad3330","Vadasery","33_30",77.432747,8.215701,NA,NA,NA,NA,NA,NA,NA,11573,13320,15149,24233
"2315","Raj18336","Raj1816","RajmaiGrant","18_16",94.710544,27.067575,NA,NA,NA,NA,NA,NA,NA,14466,17248,23484,24224
"2316","Bod6533","Bod2703","Bodwad","27_03",75.992867,20.878866,NA,NA,NA,NA,NA,NA,12825,16875,17578,19513,24221
"2317","Jag4607","Jag2814","Jaggampeta","28_14",82.061829,17.169316,NA,NA,NA,NA,NA,NA,12816,15122,19198,21324,24207
"2318","Bar14101","Bar2004","Barughutu","20_04",85.554086,23.786126,NA,NA,NA,NA,NA,NA,11074,15381,16719,21092,24202
"2319","Tal2117","Tal2013","Talipady","20_13",86.118223,23.75154,NA,NA,NA,NA,NA,NA,13286,18563,20520,22396,24196
"2320","Mog3645","Mog2815","Mogalthur","28_15",81.6072,16.4139,NA,NA,NA,NA,NA,NA,10802,18624,22506,24247,24189
"2321","Loh5802","Loh2415","Loha","24_15",72.982822,22.60622,NA,NA,NA,NA,NA,NA,NA,13257,15065,20148,24125
"2322","Mha4937","Mha2731","Mhaswad","27_31",74.78713,17.634178,NA,NA,NA,NA,NA,10120,12130,17084,18033,20500,24120
"2323","Und3912","Und2815","Undi","28_15",81.457803,16.58572,NA,NA,NA,NA,NA,NA,14096,19540,21570,23581,24117
"2324","Alo8340","Alo2320","Alot","23_20",75.5548,23.7628,NA,NA,NA,NA,NA,NA,NA,14400,17638,21513,24115
"2325","Jan13810","janv-11","Janaphul","19_11",88.690511,22.863526,NA,NA,NA,NA,NA,NA,10961,17016,18038,21412,24088
"2326","Tir10111","Tir930","Tirwaganj","09_30",79.784888,26.954472,NA,NA,NA,NA,NA,NA,NA,12172,15408,20231,24082
"2327","Sah10924","Sah917","Sahawar","09_17",78.831878,27.794785,NA,NA,NA,NA,NA,NA,NA,14173,16328,20470,24067
"2328","And15186","And1027","Andhana","10_27",85.455532,25.258306,NA,NA,NA,NA,NA,NA,NA,13026,15305,21298,24061
"2329","Nih9660","Nih1810","NihalGarhChakJangla","18_10",92.833237,26.116311,NA,NA,NA,NA,NA,NA,NA,13601,15021,20578,24053
"2330","Oma1466","Oma3308","Omalur","33_08",78.0481,11.7432,NA,NA,NA,NA,NA,NA,NA,15634,17549,19563,24035
"2331","Jhi9740","Jhi933","Jhinjhak","09_33",79.7344,26.5607,NA,NA,NA,NA,NA,NA,NA,12352,13896,20433,24027
"2332","Yad2815","Yad2822","Yadiki","28_22",77.8732,15.050555,NA,NA,NA,NA,NA,NA,10873,13591,15290,20974,24018
"2333","Diu6601","Diu2501","Diu","25_01",70.982278,20.71425,NA,NA,NA,NA,NA,NA,13689,20432,20638,21578,23991
"2334","Sik16376","Sik963","Sikanderpur","09_63",84.0525,26.0442,NA,NA,NA,NA,NA,NA,NA,14916,16391,21783,23986
"2335","All11040","All919","Allapur","09_19",79.244128,27.912736,NA,NA,NA,NA,NA,NA,NA,12650,16292,20722,23985
"2336","Nab14554","Nab2327","Nabinagar","23_27",75.611152,22.127756,NA,NA,NA,NA,NA,NA,NA,12204,14879,19050,23984
"2337","Sar16155","Sar1012","SaraunjaThanaSitanabad","10_12",86.564221,25.788184,NA,NA,NA,NA,NA,NA,NA,11911,13791,19426,23984
